RUT,Error,RazonSocial,TipoSubtipo,Actividades,RutConfirmado
760084581,,GRUPO AVANZA SPA,Persona Juridica Comercial 223 - Sociedad Por Acciones,620900 - Otras Actividades de Tecnologia de La Informacion y de Servicios Informaticos 681011 - Alquiler de Bienes Inmuebles Amoblados o con Equipos y Maquinarias 781000 - Actividades de Agencias de Empleo 829900 - Otras Actividades de Servicios de Apoyo A Las Empresas N.C.P.,76.008.458-1
760087653,,PALLETLESS S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,773009 - Alquiler de Otros Tipos de Maquinarias y Equipos Sin Operario N.C.P. 829900 - Otras Actividades de Servicios de Apoyo A Las Empresas N.C.P. 960909 - Otras Actividades de Servicios Personales N.C.P.,76.008.765-3
760092444,,SNACK ADVENTURE ALIMENTOS SALUDABLES LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,107100 - Elaboracion de Productos de Panaderia y Pasteleria 107909 - Elaboracion de Otros Productos Alimenticios N.C.P.,76.009.244-4
76009353,Sin resultados,,,,
760095788,,DESARROLLOS BIOTECNOLOGICOS BIOPACIFIC LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"210000 - Fabricacion de Productos Farmaceuticos, Sustancias Quimicas Medicinales y Productos Botanicos",76.009.578-8
760097764,,ANTUFEN SEEDS LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"011111 - Cultivo de Semillas de Cereales, Legumbres y Oleaginosas (excepto Semillas de Raps y Maravilla) 960909 - Otras Actividades de Servicios Personales N.C.P.",76.009.776-4
760099260,,MINETEC S.A,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,"222000 - Fabricacion de Productos de Plastico 251100 - Fabricacion de Productos Metalicos para Uso Estructural 292000 - Fabricacion de Carrocerias para Vehiculos Automotores, Fabricacion de Remolques y Semirremolques",76.009.926-0
760101117,,SALMONES RIO COIHUE S.A.-,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,032110 - Cultivo y Crianza de Peces Marinos 032140 - Servicios Relacionados con La Acuicultura Marina 702000 - Actividades de Consultoria de Gestion,76.010.111-7
760113190,,DESARROLLO Y OPTIMIZACION DE SISTEMAS PRODUCTIVOS S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,251100 - Fabricacion de Productos Metalicos para Uso Estructural 492300 - Transporte de Carga Por Carretera 711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica,76.011.319-0
760116238,,TRADEACTIVE COMERCIAL LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"331201 - Reparacion de Maquinaria Agropecuaria y Forestal 465909 - Venta Al Por Mayor de Otros Tipos de Maquinaria y Equipo N.C.P. 466100 - Venta Al Por Mayor de Combustibles Solidos, Liquidos y Gaseosos y Productos Conexos 469000 - Venta Al Por Mayor No Especializada 475201 - Venta Al Por Menor de Articulos de Ferreteria y Materiales de Construccion 475909 - Venta Al Por Menor de Aparatos Electricos, Textiles para El Hogar y Otros Enseres Domesticos N.C.P.",76.011.623-8
760117382,,CONSORCIO TECNOLOGICO EN BIOMEDICINA CLINICO-MOLECULAR S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,"721000 - Investigaciones y Desarrollo Experimental En El Campo de Las Ciencias Naturales y La Ingenieria 774000 - Arrendamiento de Propiedad Intelectual y Similares, Excepto Obras Protegidas Por Derechos de Autor 803000 - Actividades de Investigacion (incluye Actividades de Investigadores y Detectives Privados) 829900 - Otras Actividades de Servicios de Apoyo A Las Empresas N.C.P.",76.011.738-2
760119555,,LIMTEC SPA,Persona Juridica Comercial 223 - Sociedad Por Acciones,812100 - Limpieza General de Edificios 829900 - Otras Actividades de Servicios de Apoyo A Las Empresas N.C.P.,76.011.955-5
760119970,,HECKER ELECTRONICA DE POTENCIA Y PROCESOS SOCIEDAD ANONIMA,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,"261000 - Fabricacion de Componentes y Tableros Electronicos 271000 - Fabricacion de Motores, Generadores y Transformadores Electricos, Aparatos de Distribucion y Control 279000 - Fabricacion de Otros Tipos de Equipo Electrico 465909 - Venta Al Por Mayor de Otros Tipos de Maquinaria y Equipo N.C.P. 711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica",76.011.997-0
760122416,,AMAPOLA EDITORES LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"464905 - Venta Al Por Mayor de Libros 476101 - Venta Al Por Menor de Libros En Comercios Especializados 479100 - Venta Al Por Menor Por Correo, Por Internet y Via Telefonica 479909 - Otras Actividades de Venta Por Menor No Realizadas En Comercios, Puestos de Venta o Mercados N.C.P. 581100 - Edicion de Libros",76.012.241-6
760122483,,RICARDO ENRIQUE VALDIVIESO CERDA SERVICIOS DE CONSTRUCCION E.I.R.L.,Persona Juridica Comercial 212 - Empr. Individual Resp. Ltda.,162200 - Fabricacion de Partes y Piezas de Carpinteria para Edificios y Construcciones 410010 - Construccion de Edificios para Uso Residencial,76.012.248-3
760124281,,PRODUCTO PROTEGIDO CHILE SPA.,Persona Juridica Comercial 223 - Sociedad Por Acciones,801001 - Servicios de Seguridad Privada Prestados Por Empresas,76.012.428-1
760126268,,SKAVA CONSULTING SPA,Persona Juridica Comercial 223 - Sociedad Por Acciones,429000 - Construccion de Otras Obras de Ingenieria Civil 469000 - Venta Al Por Mayor No Especializada 711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica,76.012.626-8
760127930,,MICROLOGICA INNOVACION S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica 829900 - Otras Actividades de Servicios de Apoyo A Las Empresas N.C.P.,76.012.793-0
760129593,,SOCIEDAD AGRICOLA Y FORESTAL KOPLOW Y KOPLOW LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,014909 - Cria de Otros Animales N.C.P. 711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica,76.012.959-3
760132713,,INNVITA S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,"474100 - Venta Al Por Menor de Computadores, Equipo Periferico, Programas Informaticos y Equipo de Telecom. 620200 - Actividades de Consultoria de Informatica y de Gestion de Instalaciones Informaticas",76.013.271-3
760133345,,GESTIONA CONSULTORES LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"692000 - Actividades de Contabilidad, Teneduria de Libros y Auditoria, Consultoria Fiscal 854902 - Servicios Personales de Educacion",76.013.334-5
760137219,,"ALVARO MALUENDA ALMONACID, SERVICIO DE INGENIERIA ELECTRICA, EMPRESA INDIVIDUAL",Persona Juridica Comercial 212 - Empr. Individual Resp. Ltda.,429000 - Construccion de Otras Obras de Ingenieria Civil 439000 - Otras Actividades Especializadas de Construccion 702000 - Actividades de Consultoria de Gestion,76.013.721-9
76014178,Sin resultados,,,,
760147214,,SOCIEDAD COMERCIAL E INDUSTRIAL TERMIA LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"282400 - Fabricacion de Maquinaria para La Explotacion de Minas y Canteras y para Obras de Construccion 465909 - Venta Al Por Mayor de Otros Tipos de Maquinaria y Equipo N.C.P. 681012 - Compra, Venta y Alquiler (excepto Amoblados) de Inmuebles",76.014.721-4
76014732,Sin resultados,,,,
760152390,,SOLANGE PAOLA ALVAREZ ARANDA COMERCIALIZADORA E.I.R.L.,Persona Juridica Comercial 212 - Empr. Individual Resp. Ltda.,"202300 - Fabricacion de Jabones y Detergentes, Preparados para Limpiar, Perfumes y Preparados de Tocador 477396 - Venta Al Por Menor de Recuerdos, Artesanias y Articulos Religiosos En Comercios Especializados 479100 - Venta Al Por Menor Por Correo, Por Internet y Via Telefonica",76.015.239-0
760154695,Sin resultados,,,,
760155624,,AM ECOLOGICAL S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,462090 - Venta Al Por Mayor de Otras Materias Primas Agropecuarias N.C.P. 469000 - Venta Al Por Mayor No Especializada,76.015.562-4
760155691,,U V MAOTO S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,032140 - Servicios Relacionados con La Acuicultura Marina,76.015.569-1
760157813,,SYLEX BIOMEDICA SPA,Persona Juridica Comercial 223 - Sociedad Por Acciones,"239900 - Fabricacion de Otros Productos Minerales No Metalicos N.C.P. 325009 - Fabricacion de Instrumentos y Materiales Medicos, Oftalmologicos y Odontologicos N.C.P. 464908 - Venta Al Por Mayor de Instrumentos Cientificos y Quirurgicos 469000 - Venta Al Por Mayor No Especializada",76.015.781-3
760164097,,MERITENS SOCIEDAD ANÓNIMA,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,032140 - Servicios Relacionados con La Acuicultura Marina 251100 - Fabricacion de Productos Metalicos para Uso Estructural 259900 - Fabricacion de Otros Productos Elaborados de Metal N.C.P. 469000 - Venta Al Por Mayor No Especializada,76.016.409-7
760166499,,COMERCIALIZADORA Y LABORATORIO ECOGESTION AMBIENTAL LIMITADA,Persona Juridica Comercial 212 - Empr. Individual Resp. Ltda.,"479909 - Otras Actividades de Venta Por Menor No Realizadas En Comercios, Puestos de Venta o Mercados N.C.P. 712009 - Otros Servicios de Ensayos y Analisis Tecnicos (excepto Actividades de Plantas de Revision Tecnica) 721000 - Investigaciones y Desarrollo Experimental En El Campo de Las Ciencias Naturales y La Ingenieria",76.016.649-9
760166960,,MEDULARIS SPA.,Persona Juridica Comercial 223 - Sociedad Por Acciones,"620100 - Actividades de Programacion Informatica 620200 - Actividades de Consultoria de Informatica y de Gestion de Instalaciones Informaticas 661903 - Empresas de Asesoria y Consultoria En Inversion Financiera, Sociedades de Apoyo Al Giro 702000 - Actividades de Consultoria de Gestion",76.016.696-0
760169595,,URBAN SPA,Persona Juridica Comercial 223 - Sociedad Por Acciones,410010 - Construccion de Edificios para Uso Residencial 433000 - Terminacion y Acabado de Edificios,76.016.959-5
760173614,,ULTRA CONSULTORES LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"474100 - Venta Al Por Menor de Computadores, Equipo Periferico, Programas Informaticos y Equipo de Telecom. 620200 - Actividades de Consultoria de Informatica y de Gestion de Instalaciones Informaticas 661903 - Empresas de Asesoria y Consultoria En Inversion Financiera, Sociedades de Apoyo Al Giro 711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica",76.017.361-4
760175226,,UNMANNED SPA,Persona Juridica Comercial 223 - Sociedad Por Acciones,"265100 - Fabricacion de Equipo de Medicion, Prueba, Navegacion y Control 331309 - Reparacion de Otros Equipos Electronicos y Opticos N.C.P. 620200 - Actividades de Consultoria de Informatica y de Gestion de Instalaciones Informaticas 711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica",76.017.522-6
760181552,,ARCHDAILY SPA,Persona Juridica Comercial 223 - Sociedad Por Acciones,620100 - Actividades de Programacion Informatica 711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica 731001 - Servicios de Publicidad Prestados Por Empresas,76.018.155-2
760181587,,SOCIEDAD CASTILLO CAMPUSANO Y VALIN LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"477396 - Venta Al Por Menor de Recuerdos, Artesanias y Articulos Religiosos En Comercios Especializados 551001 - Actividades de Hoteles 561000 - Actividades de Restaurantes y de Servicio Movil de Comidas",76.018.158-7
760182737,,MAGENTA CONSULTORES LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,960909 - Otras Actividades de Servicios Personales N.C.P.,76.018.273-7
760183873,,SOCIEDAD CIERROS ARAUCANIA LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"239500 - Fabricacion de Articulos de Hormigon, Cemento y Yeso",76.018.387-3
760184055,,"INCITEC INNOVACION CIENTIFICA Y TECNOLOGICA, LUIS VELASQUEZ E.I.R.L.",Persona Juridica Comercial 212 - Empr. Individual Resp. Ltda.,"479909 - Otras Actividades de Venta Por Menor No Realizadas En Comercios, Puestos de Venta o Mercados N.C.P. 712009 - Otros Servicios de Ensayos y Analisis Tecnicos (excepto Actividades de Plantas de Revision Tecnica) 721000 - Investigaciones y Desarrollo Experimental En El Campo de Las Ciencias Naturales y La Ingenieria 803000 - Actividades de Investigacion (incluye Actividades de Investigadores y Detectives Privados)",76.018.405-5
760194654,,CIENCIAMBIENTAL CONSULTORES S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,721000 - Investigaciones y Desarrollo Experimental En El Campo de Las Ciencias Naturales y La Ingenieria,76.019.465-4
760199788,,"TECNOLOGIA, DESARROLLO Y CALIDAD LIMITADA",Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,702000 - Actividades de Consultoria de Gestion,76.019.978-8
760201316,,PENETRON CHILE LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,469000 - Venta Al Por Mayor No Especializada,76.020.131-6
76020174,Sin resultados,,,,
760203823,,CONSORCIO PAPA CHILE SPA.,Persona Juridica Comercial 223 - Sociedad Por Acciones,462010 - Venta Al Por Mayor de Materias Primas Agricolas 721000 - Investigaciones y Desarrollo Experimental En El Campo de Las Ciencias Naturales y La Ingenieria,76.020.382-3
760206601,,"TIERRA DE GUANACOS LLC, UNO LIMITADA",Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,559009 - Otras Actividades de Alojamiento N.C.P. 932909 - Otras Actividades de Esparcimiento y Recreativas N.C.P.,76.020.660-1
76020773,Sin resultados,,,,
760208469,,GESTION Y ECONOMIA MINERA LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"661903 - Empresas de Asesoria y Consultoria En Inversion Financiera, Sociedades de Apoyo Al Giro",76.020.846-9
760211699,,MARCELO VICENTE MORALES VIVANCO SERVICIOS DENTALES Y OTRAS ACTIVIDADES AFINES IM,Persona Juridica Comercial 212 - Empr. Individual Resp. Ltda.,862022 - Centros de Atencion Odontologica Privados (establecimientos de Atencion Ambulatoria),76.021.169-9
760216305,,JULIO LOYOLA FUENZALIDA Y COMPANIA LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,281900 - Fabricacion de Otros Tipos de Maquinaria de Uso General 282100 - Fabricacion de Maquinaria Agropecuaria y Forestal 310001 - Fabricacion de Muebles Principalmente de Madera 465909 - Venta Al Por Mayor de Otros Tipos de Maquinaria y Equipo N.C.P. 477399 - Venta Al Por Menor de Otros Productos En Comercios Especializados N.C.P.,76.021.630-5
760218235,,TECNOLOGIAS EDUCATIVAS COLABORATIVAS S.A,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,620100 - Actividades de Programacion Informatica 854909 - Otros Tipos de Enseñanza N.C.P.,76.021.823-5
760220965,,INGENIEROS MATEMATICOS CONSULTORES  ASOCIADOS SA,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,"474100 - Venta Al Por Menor de Computadores, Equipo Periferico, Programas Informaticos y Equipo de Telecom. 702000 - Actividades de Consultoria de Gestion 711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica",76.022.096-5
760224073,Sin resultados,,,,
760224472,,AGRICOLA MANA HENUA LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,012900 - Cultivo de Otras Plantas Perennes,76.022.447-2
760227447,,SOCIEDAD FAENADORA FRIGOSUR LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"101011 - Explotacion de Mataderos de Bovinos, Ovinos, Equinos, Caprinos, Porcinos y Camelidos 463012 - Venta Al Por Mayor de Carne y Productos Carnicos 472102 - Venta Al Por Menor En Comercios Especializados de Carne y Productos Carnicos",76.022.744-7
760228494,,JOSE FERNANDO RUIZ ALVARADO E.I.R.L.,Persona Juridica Comercial 212 - Empr. Individual Resp. Ltda.,"016100 - Actividades de Apoyo A La Agricultura 016200 - Actividades de Apoyo A La Ganaderia 492240 - Servicios de Transporte A Turistas 559009 - Otras Actividades de Alojamiento N.C.P. 681012 - Compra, Venta y Alquiler (excepto Amoblados) de Inmuebles 771000 - Alquiler de Vehiculos Automotores Sin Chofer 791100 - Actividades de Agencias de Viajes 829900 - Otras Actividades de Servicios de Apoyo A Las Empresas N.C.P.",76.022.849-4
760229806,,TECPRO SPA EN LIQUIDACION,Persona Juridica Comercial 223 - Sociedad Por Acciones,432900 - Otras Instalaciones para Obras de Construccion 439000 - Otras Actividades Especializadas de Construccion 469000 - Venta Al Por Mayor No Especializada,76.022.980-6
760232793,,COMERCIALIZADORA TEXTIL LA JOYA DESIGN LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"477101 - Venta Al Por Menor de Calzado En Comercios Especializados 477102 - Venta Al Por Menor de Prendas y Accesorios de Vestir En Comercios Especializados 477394 - Venta Al Por Menor de Articulos de Joyeria, Bisuteria y Relojeria En Comercios Especializados 477402 - Venta Al Por Menor de Ropa Usada En Comercios 829900 - Otras Actividades de Servicios de Apoyo A Las Empresas N.C.P.",76.023.279-3
760235563,,V.A.F. SUDAMERICA SPA,Persona Juridica Comercial 223 - Sociedad Por Acciones,016100 - Actividades de Apoyo A La Agricultura 702000 - Actividades de Consultoria de Gestion 829900 - Otras Actividades de Servicios de Apoyo A Las Empresas N.C.P.,76.023.556-3
760237159,,COMERCIALIZADORA HIQUAL SOCIEDAD ANONIMA EN QUIEBRA,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,"103000 - Elaboracion y Conservacion de Frutas, Legumbres y Hortalizas 469000 - Venta Al Por Mayor No Especializada",76.023.715-9
760243116,,SOCIEDAD DE INGENIERIA AMBIENTAL LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"466901 - Venta Al Por Mayor de Productos Quimicos 711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica 749009 - Otras Actividades Profesionales, Cientificas y Tecnicas N.C.P.",76.024.311-6
760244422,Sin resultados,,,,
760248541,Sin resultados,,,,
76024967,Sin resultados,,,,
760254983,,SMART SOLUCIONES TECNOLOGICAS LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,620200 - Actividades de Consultoria de Informatica y de Gestion de Instalaciones Informaticas 829900 - Otras Actividades de Servicios de Apoyo A Las Empresas N.C.P.,76.025.498-3
760255246,Sin resultados,,,,
760259527,,"SOCIEDAD IMPORTADORA, EXPORTADORA Y COMERCIAL BAHIA SPA",Persona Juridica Comercial 223 - Sociedad Por Acciones,"463013 - Venta Al Por Mayor de Productos Del Mar (pescados, Mariscos y Algas) 479909 - Otras Actividades de Venta Por Menor No Realizadas En Comercios, Puestos de Venta o Mercados N.C.P. 749009 - Otras Actividades Profesionales, Cientificas y Tecnicas N.C.P.",76.025.952-7
760266310,,"SOCIEDAD DE INVESTIGACION, DESARROLLO Y SERVICIOS EN BIOTECNOLOGIA APLICADA BIOT",Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,024009 - Otros Servicios de Apoyo A La Silvicultura N.C.P. 712009 - Otros Servicios de Ensayos y Analisis Tecnicos (excepto Actividades de Plantas de Revision Tecnica) 721000 - Investigaciones y Desarrollo Experimental En El Campo de Las Ciencias Naturales y La Ingenieria,76.026.631-0
760267945,,SOCIEDAD INGENIERIA Y MANTENCION VPP LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"429000 - Construccion de Otras Obras de Ingenieria Civil 465909 - Venta Al Por Mayor de Otros Tipos de Maquinaria y Equipo N.C.P. 681012 - Compra, Venta y Alquiler (excepto Amoblados) de Inmuebles 711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica 771000 - Alquiler de Vehiculos Automotores Sin Chofer 773009 - Alquiler de Otros Tipos de Maquinarias y Equipos Sin Operario N.C.P.",76.026.794-5
760268488,,FARMACOLOGIA EN AQUACULTURA VETERINARIA FAV S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,"108000 - Elaboracion de Piensos Preparados para Animales 210000 - Fabricacion de Productos Farmaceuticos, Sustancias Quimicas Medicinales y Productos Botanicos 462090 - Venta Al Por Mayor de Otras Materias Primas Agropecuarias N.C.P. 469000 - Venta Al Por Mayor No Especializada 477201 - Venta Al Por Menor de Productos Farmaceuticos y Medicinales En Comercios Especializados 829900 - Otras Actividades de Servicios de Apoyo A Las Empresas N.C.P. 854902 - Servicios Personales de Educacion",76.026.848-8
760270962,,EMPRESA DE SERVICIOS Y CONSULTORIA EGEA S.A.C.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,620200 - Actividades de Consultoria de Informatica y de Gestion de Instalaciones Informaticas 702000 - Actividades de Consultoria de Gestion 712009 - Otros Servicios de Ensayos y Analisis Tecnicos (excepto Actividades de Plantas de Revision Tecnica) 781000 - Actividades de Agencias de Empleo 803000 - Actividades de Investigacion (incluye Actividades de Investigadores y Detectives Privados) 823000 - Organizacion de Convenciones y Exposiciones Comerciales,76.027.096-2
760272442,,MEDIZONE CENTRO DE MEDICINA BIOLOGICA LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,862021 - Centros Medicos Privados (establecimientos de Atencion Ambulatoria) 869091 - Otros Servicios de Atencion de La Salud Humana Prestados Por Empresas 869092 - Servicios Prestados de Forma Independiente Por Otros Profesionales de La Salud,76.027.244-2
760275212,Sin resultados,,,,
760279846,,DIVINAS DISENO SPA,Persona Juridica Comercial 223 - Sociedad Por Acciones,477102 - Venta Al Por Menor de Prendas y Accesorios de Vestir En Comercios Especializados 741001 - Actividades de Diseño de Vestuario,76.027.984-6
760284610,,COMERCIAL TRUFAS SPA,Persona Juridica Comercial 223 - Sociedad Por Acciones,"107909 - Elaboracion de Otros Productos Alimenticios N.C.P. 469000 - Venta Al Por Mayor No Especializada 479909 - Otras Actividades de Venta Por Menor No Realizadas En Comercios, Puestos de Venta o Mercados N.C.P.",76.028.461-0
760287474,,SOCIEDAD JUAN TORRES Y COMPANIA LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,721000 - Investigaciones y Desarrollo Experimental En El Campo de Las Ciencias Naturales y La Ingenieria,76.028.747-4
760287989,,GEOSERVICE INGENIERIA CIVIL Y ELECTRICA S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica,76.028.798-9
760288462,,SOLUCIONES ENERGETICAS LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"479909 - Otras Actividades de Venta Por Menor No Realizadas En Comercios, Puestos de Venta o Mercados N.C.P. 702000 - Actividades de Consultoria de Gestion 711002 - Empresas de Servicios de Ingenieria y Actividades Conexas de Consultoria Tecnica 749001 - Asesoria y Gestion En La Compra o Venta de Pequeñas y Medianas Empresas",76.028.846-2
76028873,Sin resultados,,,,
760291765,,ALTOS DE CANTILLANA ECOTURISMO LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,"559009 - Otras Actividades de Alojamiento N.C.P. 791100 - Actividades de Agencias de Viajes 949903 - Fundaciones y Corporaciones, Asociaciones Que Promueven Actividades Culturales o Recreativas",76.029.176-5
76029733,Sin resultados,,,,
76029926,Sin resultados,,,,
760299898,,COMERCIAL BIOSAFE SOCIEDAD ANONIMA,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,462010 - Venta Al Por Mayor de Materias Primas Agricolas 702000 - Actividades de Consultoria de Gestion,76.029.989-8
76030199,Sin resultados,,,,
760307254,,SOCIEDAD COMERCIAL WRPREDICTIVO LIMITADA,Persona Juridica Comercial 211 - Soc. Responsabilidad Limitada,259900 - Fabricacion de Otros Productos Elaborados de Metal N.C.P. 331100 - Reparacion de Productos Elaborados de Metal 712009 - Otros Servicios de Ensayos y Analisis Tecnicos (excepto Actividades de Plantas de Revision Tecnica),76.030.725-4
760308188,,ATENOS TRAINING & CONSULTING SPA,Persona Juridica Comercial 223 - Sociedad Por Acciones,"474100 - Venta Al Por Menor de Computadores, Equipo Periferico, Programas Informaticos y Equipo de Telecom. 620200 - Actividades de Consultoria de Informatica y de Gestion de Instalaciones Informaticas 631100 - Procesamiento de Datos, Hospedaje y Actividades Conexas 702000 - Actividades de Consultoria de Gestion 771000 - Alquiler de Vehiculos Automotores Sin Chofer 829900 - Otras Actividades de Servicios de Apoyo A Las Empresas N.C.P. 932909 - Otras Actividades de Esparcimiento y Recreativas N.C.P.",76.030.818-8
760310719,,SALCOBRAND S.A,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,"471100 - Venta Al Por Menor En Comercios de Alimentos, Bebidas o Tabaco (supermercados E Hipermercados) 471910 - Venta Al Por Menor En Comercios de Vestuario y Productos para El Hogar (grandes Tiendas) 477201 - Venta Al Por Menor de Productos Farmaceuticos y Medicinales En Comercios Especializados 477202 - Venta Al Por Menor de Articulos Ortopedicos En Comercios Especializados 477203 - Venta Al Por Menor de Articulos de Perfumeria, de Tocador y Cosmeticos En Comercios Especializados 521009 - Otros Servicios de Almacenamiento y Deposito N.C.P. 532000 - Actividades de Mensajeria 643000 - Fondos y Sociedades de Inversion y Entidades Financieras Similares 702000 - Actividades de Consultoria de Gestion 731001 - Servicios de Publicidad Prestados Por Empresas",76.031.071-9
760310751,,BEJOS SPA,Persona Juridica Comercial 223 - Sociedad Por Acciones,"429000 - Construccion de Otras Obras de Ingenieria Civil 433000 - Terminacion y Acabado de Edificios 479909 - Otras Actividades de Venta Por Menor No Realizadas En Comercios, Puestos de Venta o Mercados N.C.P. 643000 - Fondos y Sociedades de Inversion y Entidades Financieras Similares 702000 - Actividades de Consultoria de Gestion 721000 - Investigaciones y Desarrollo Experimental En El Campo de Las Ciencias Naturales y La Ingenieria",76.031.075-1
760312452,Sin resultados,,,,
760312762,,FIRST PATAGONIA S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,492240 - Servicios de Transporte A Turistas 791100 - Actividades de Agencias de Viajes,76.031.276-2
760313696,,EN LIQUIDACIÓN CONSORCIO DE DESARROLLO TECNOLOGICO APICOLA S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,"465909 - Venta Al Por Mayor de Otros Tipos de Maquinaria y Equipo N.C.P. 469000 - Venta Al Por Mayor No Especializada 581300 - Edicion de Diarios, Revistas y Otras Publicaciones Periodicas 721000 - Investigaciones y Desarrollo Experimental En El Campo de Las Ciencias Naturales y La Ingenieria 731001 - Servicios de Publicidad Prestados Por Empresas 829900 - Otras Actividades de Servicios de Apoyo A Las Empresas N.C.P.",76.031.369-6
760316024,,SAN CLEMENTE FOODS S.A,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,"103000 - Elaboracion y Conservacion de Frutas, Legumbres y Hortalizas 463011 - Venta Al Por Mayor de Frutas y Verduras 469000 - Venta Al Por Mayor No Especializada",76.031.602-4
760317160,,"TIVAR HELICOPTEROS, ASESORIAS E INVERSIONES SPA",Persona Juridica Comercial 223 - Sociedad Por Acciones,016100 - Actividades de Apoyo A La Agricultura 462010 - Venta Al Por Mayor de Materias Primas Agricolas,76.031.716-0
760322970,Sin resultados,,,,
760323683,,PROYECTOS GLOBALES S.A.,Persona Juridica Comercial 213 - Sociedades Anonimas Cerradas,024009 - Otros Servicios de Apoyo A La Silvicultura N.C.P. 702000 - Actividades de Consultoria de Gestion,76.032.368-3
